path,lines,sha256,declarations,internal_imports,test_annotations
app/src/main/java/io/github/ffenuss/modkit/patch/Il2CppArm64CallerScanner.kt,317,6e3c7bea3eb4aab5bd183497126be52f5acbe79a7a5966f4b43337491c9a444c,Il2CppArm64CallerHit; Il2CppArm64CallerScanResult; Il2CppArm64CallerScanner,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult,0
app/src/main/java/io/github/ffenuss/modkit/patch/Il2CppNativeMutationDraftBuilder.kt,353,f3f1dcf5f589a453296a9a281030cea047fb84c232a56de1d0def345f65f4d31,NativeMutationDraft; NativeCodeWindow; Il2CppNativeMutationDraftBuilder,io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,0
app/src/main/java/io/github/ffenuss/modkit/patch/Il2CppPatchTargetBrowser.kt,353,325cd77296bd350a7861d97935b1affe1d83a679b3f5fde33fa501613c21f1c6,Il2CppPatchTargetBrowser,io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.Il2CppMethodBinaryBinding; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind,0
app/src/main/java/io/github/ffenuss/modkit/patch/MutationApplyCoordinator.kt,151,41603bd31904fd4c03caa9947c8a830f02ce005fc96c22785b557b1fae496a03,MutationApplyOutcome; MutationApplyCoordinator,io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.EngineResultCache; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.analysis.TargetShaVerification; io.github.ffenuss.modkit.analysis.TargetShaVerifier,0
app/src/main/java/io/github/ffenuss/modkit/patch/MutationPreflight.kt,297,03f928a779b8c017a63d28da31a75a88dcd3b0f9cc46a5ff41e3ef431f1fc7ae,MutationKind; MutationExecutorRegistry; MutationPayloadRef; MutationRequest; MutationPreflightStatus; MutationPreflightItem; MutationPreflightResult; MutationPreflightEngine,io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind,0
app/src/main/java/io/github/ffenuss/modkit/patch/NativePatchPreset.kt,217,1ae503f65b32f4d44821eb66b1fbac6a55c6a72c1e259c9edaf136c2ab8a79e1,NativePatchPreset; NativePatchPresetCatalog,io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind,0
app/src/main/java/io/github/ffenuss/modkit/patch/PatchBuildSelectionMerger.kt,31,82bcd4b23e31b1acf7360937af815078ad8b67bb75be09ee965fd14c341e03d1,PatchBuildSelectionMerger,,0
app/src/main/java/io/github/ffenuss/modkit/patch/PatchLabDiagnosticReportExporter.kt,55,ff02a6567d43fc5005dac2a1cf4f0278d8f153e76ed144d2e33fd2c69fee3438,PatchLabDiagnosticReportExporter,io.github.ffenuss.modkit.BuildConfig,0
app/src/main/java/io/github/ffenuss/modkit/patch/PatchLabDiagnosticReportWriter.kt,861,5db4f508579d0b9ba4c9a664e44779a69c48516a2c1bfc79fcc3ae1e1bf1fe94,PatchLabDiagnosticReportWriter,io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult,0
app/src/main/java/io/github/ffenuss/modkit/patch/PatchPreparation.kt,170,c54ba72cdf01d390ca011949f7d8b433269ba3198874bcf9610e293de2cb3b94,PreparationTargetStatus; PreparedTarget; PatchPreparationSummary; PatchPreparationPlan; PatchPreparationPlanner,io.github.ffenuss.modkit.analysis.EvidenceBlocker; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.TargetShaVerification; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,0
app/src/main/java/io/github/ffenuss/modkit/patch/PatchWorkspaceProvider.kt,139,461d95676250ce8578e4149fcff9233e56d8e9dea6b11fbd6b12711bb53c95ce,PatchWorkspaceSnapshot; PatchWorkspaceProvider,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor; io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.EngineResultCache; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.FastArtifactIndexer; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.analysis.TargetMaterializer; io.github.ffenuss.modkit.analysis.WorkspaceSource; io.github.ffenuss.modkit.data.InstalledAppRepository,0
app/src/main/java/io/github/ffenuss/modkit/patch/RuntimeGameplayTestMenuBuilder.kt,220,5c8b2f985ebee09e12ff12a5e4ab6b3d64c359a0ce433f8a679e62d8009f8a59,RuntimeGameplayTestMenuSpec; RuntimeGameplayTestMenuBuilder,io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.runtime.RepackedRuntimeTestMenuItem; io.github.ffenuss.modkit.runtime.RepackedRuntimeTestMenuItemMode,0
app/src/main/java/io/github/ffenuss/modkit/patch/StagingApkVerifier.kt,289,c7e37f9b6f28212aa5c1ab24b88e0da716d01b97c2f347ca05847fd88e3d8054,StagingFileVerification; StagingVerificationResult; StagingApkVerifier,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.domain.EngineProgress; io.github.ffenuss.modkit.domain.EngineScheduleClass; io.github.ffenuss.modkit.domain.RunState,0
app/src/main/java/io/github/ffenuss/modkit/runtime/BinaryAndroidManifest.kt,653,52c552e83eb4ae573fa2f585869acf8e331ea6b007fe327aaafa9b38645d71a3,BinaryAndroidManifestInfo; BinaryAndroidManifestInspector,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/BinaryAndroidManifestProbeInjector.kt,851,6b3827cf3499f1aa8313e51190e621e31f83964381bf1dbbe590fa4dfac185a8,BinaryManifestProbeInjectionResult; BinaryAndroidManifestProbeInjector,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/NonRootProcessDiscovery.kt,249,3381ab363b2493c4c5156cfcba41b9e33af53fdf84aca3a44ad87a8ac68259fe,NonRootProcessDiscoverySource; NonRootProcessHint; NonRootProcessCandidate; NonRootProcessDiscoveryResult; NonRootProcessProbe; AndroidNonRootProcessProbe; NonRootProcessDiscovery,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/NonRootRuntimeCapture.kt,88,e1f62a92ff32bf27bfad6a994ed529e0919550340a855a7c5c749e3f6b5c5732,VerifiedNonRootProcessCapture; NonRootRuntimeCaptureCoordinator,io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/ProcMapsCapture.kt,196,7e2c9c3d99b6c35068bd147d9c61cd9749fa5b32a15c7147ee4a44079a328bdc,ProcMapsCaptureSource; ProcMapsCapture; ProcMapsCaptureReader,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/ProcessOverlayConfig.kt,152,580c358dae2dad340366f44fc1231b2cd911262f2b50db2bf55a29e3ba373a27,ProcessOverlayConfig; ProcessOverlayConfigCodec,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeBuild.kt,688,07fe65d620ea97a82e811472b930ce61f4bfe69d00e90331616895026b2d37fd,RepackedRuntimeSanitizedApk; RepackedRuntimeBuiltApk; RepackedRuntimeBuildResult; RepackedRuntimeSignatureStripper; RepackedRuntimeBuildPreflightResult; RepackedRuntimeBuildPreflight; RepackedRuntimeBuildCoordinator; RepackedRuntimeBuildReportWriter,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.ApkSigningStage; io.github.ffenuss.modkit.build.ApkZipAligner; io.github.ffenuss.modkit.build.BuiltPackageVerifier; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ModKitSigningIdentityProvider; io.github.ffenuss.modkit.build.ZipAlignmentVerification,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeEvidenceCapture.kt,1051,a66d4a0a0f0790720762a8b1b41b33d63b6becc6f6ac8fd2230b43c9ce11af9c,RepackedRuntimeInstalledProbe; RepackedRuntimeProbeQuery; RepackedRuntimeNativeLookupReply; RepackedRuntimeTestMenuItemMode; RepackedRuntimeTestMenuItem; RepackedRuntimeTestMenuStatus; RepackedRuntimeNativeTraceStatus; RepackedRuntimeProbeCaptureResult; RepackedRuntimeProbeTransport; RepackedRuntimeTestMenuTransport; RepackedRuntimeNativeLookupTransport; RepackedRuntimePassiveTraceTransport; RepackedRuntimeProbeIdentityVerifier; AndroidRepackedRuntimeProbeTransport; RuntimeEvidenceProviderContract; ParsedRepackedRuntimeEvidence; RepackedRuntimeEvidenceProtocol; RepackedRuntimeEvidenceCapture,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ArtifactEntry,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeInstallPlan.kt,251,82567f2195c4a52a0c4f2ec488c960ca12804298efea6b77f752dc9e684afb62,RepackedRuntimeInstallApk; RepackedRuntimeInstallPlan; RepackedRuntimeInstallPlanner,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.build.VerifiedBuildResult,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeInstrumentationCoordinator.kt,220,1f153ea57c8a89b82a237d1f5fe72d4c597c288c8cd6876fa62e981105ff1bf5,RepackedRuntimeInstrumentationResult; RepackedRuntimeNativeInstrumentationResult; RepackedRuntimeInstrumentationCoordinator,io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeManifestInventory.kt,120,362cc4231ba11365da727480443b974a945c761d445c943622971e4151e0a6d7,RepackedRuntimeManifestRecord; RepackedRuntimeManifestInventory; RepackedRuntimeManifestInventoryBuilder,io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeManifestRewriter.kt,391,2d0e75ecea09ff6fc116e4ada222e634b2e656d5ff09fb88aa30e282d2de02c9,RepackedRuntimeManifestRewriteSource; RepackedRuntimeManifestRewriteResult; RepackedRuntimeManifestRewriter,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeLookupCapture.kt,224,e405c4e908f370f8af7bc499d410ad58256f1477dbc06df48870d88774dde923,RepackedRuntimeNativeLookupResult; RepackedRuntimeNativeLookupCapture,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeLookupCoordinator.kt,335,86c9f2b3e45e1dc246c15a584c0be6850cc63446207dc71fe1b66953742e0b45,RepackedRuntimeNativeLookupExecution; RepackedRuntimeResolvedModuleEvidence; RepackedRuntimeNativeLookupCoordinator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.ArtifactEntry; io.github.ffenuss.modkit.analysis.BinaryFormat; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.WorkspaceSource,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeProbeInjector.kt,517,8b0ec9047e906c54b12de9a7b907f7ea2aed328d3507c09070e4e5d2f286a00b,RepackedRuntimeNativeProbeInjectedSource; RepackedRuntimeNativeProbeInjectionResult; RepackedRuntimeNativeProbeInjector,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeTraceExport.kt,286,771bbedfc7fab5e4feb571d91d93c8498f4b6b0676b09ecca49b01d948e4c728,RepackedRuntimeNativeTraceExport; RepackedRuntimeNativeTraceExportProtocol,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePackageInstaller.kt,656,710e08125b92bc748aab178fc56f8d5bb9c4d648d79a74e4430563eca6124461,RepackedRuntimeInstallReadinessState; RepackedRuntimeInstallReadiness; RepackedRuntimeInstallStatusKind; RepackedRuntimeInstallStatus; RepackedRuntimeInstallSubmission; RepackedRuntimeInstallStatusStore; AndroidRepackedRuntimeInstaller; RepackedRuntimeInstallConfirmationStore; RepackedRuntimeInstallStatusHandler; RepackedInstallStatusReceiver,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePassiveJniTrace.kt,756,cd0cce587419b616e3a141aaf718899f3591755c5545e1a1fe8c02e7e12920cb,RepackedRuntimePassiveJniTraceStatus; RepackedRuntimePassiveJniTraceSession; RepackedRuntimePassiveJniTraceExport; RepackedRuntimePassiveJniTraceResult; RepackedRuntimePassiveJniTraceValidationExecution; RepackedRuntimePassiveJniTraceTransport; RepackedRuntimePassiveJniTraceExportProtocol; RepackedRuntimePassiveJniTraceSessionCapture; RepackedRuntimePassiveJniTraceCoordinator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePassiveTraceCoordinator.kt,156,7da7b209dd58f78c5287219f5c9d2b32f31a259dcfcc14bab50c00921a019ffe,RepackedRuntimePassiveTraceValidationExecution; RepackedRuntimePassiveTraceCoordinator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePassiveTraceSession.kt,318,12d9252c51ee0e0d144f8da286434768ab6d7c53af881d4fc16e0d44c69506ae,RepackedRuntimePassiveTraceSession; RepackedRuntimePassiveTraceResult; RepackedRuntimePassiveTraceSessionCapture,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeProbePayloadInjector.kt,587,ce52cfeebad9c1af4a387e8f937cd22e20259faed5ff7590cdac28b7dedbb041,RepackedRuntimeProbeInjectedSource; RepackedRuntimeProbeInjectionResult; RepackedRuntimeProbePayloadInjector,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeTestAppLauncher.kt,70,4131f4c0cf19c45bbb4c53c3e99421461c7e47f3672dbfbbd846b29edf6f932d,RepackedRuntimeLaunchResult; RepackedRuntimeTestAppLauncher,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RepackedTestRuntime.kt,320,9ed1ecfe9285dd0e09513e7d6ece8e51c78f21b95ff94224645d75b46441ff79,RepackedRuntimeCapability; RepackedRuntimeBlocker; RepackedRuntimeManifestContract; RepackedTestRuntimePlan; RepackedTestRuntimePlanner; RepackedRuntimePreparedSource; RepackedRuntimePreparedWorkspace; RepackedRuntimeWorkspacePreparer,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.FastAnalysisResult,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeEscalation.kt,152,da8f371dac9a0f13e9264413a862c488e13a342cdba0466496fb791cef8d6147,RuntimeEscalationStage; RuntimeEscalationNeed; RuntimeEscalationPlan; RuntimeEscalationPlanner; ProcMapRegion; ProcMapsParser,io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.domain.ProofLevel,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeEvidenceContract.kt,237,1ab895cd86e71b806b154eb13755031ff27424431dbd21b9bb6c3d53f517f0b1,RuntimeEvidenceObservationKind; RuntimeEvidenceObservationStrength; RuntimeEvidenceObservation; RuntimeEvidenceContract,io.github.ffenuss.modkit.domain.ProofLevel,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeMemoryElf.kt,583,e4187e7bcf1e5ac88b44d71bb30e3bc8c76a38196114eff39648c0642804e511,RuntimeMemoryElfValidationStatus; RuntimeMemoryElfEvidence; ProcMemRuntimeMemoryReader; RuntimeMemoryElfValidator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeMemoryMappingDetector.kt,61,95d05a3917b0e99c07cd5e3844648e059e9c545a8e38833fffb708fb47f7d995,RuntimeMemoryMappingCandidate; RuntimeMemoryMappingDetector,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeModuleEvidence.kt,561,36aa89434a65a50a3475ce00bcf6d6e72dd64dfeaa2cc6e500d0c17ea5126c71,RuntimeModuleMappingEvidence; RuntimeAddressConfirmation; RuntimeEvidenceBundle; RuntimeModuleMappingResolver; RuntimeModuleEvidenceCollector; RuntimeEvidenceIntegrator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.ArtifactEntry; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ElfImage; io.github.ffenuss.modkit.analysis.ElfLoadSegment; io.github.ffenuss.modkit.analysis.EvidenceFact; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeModuleInventory.kt,89,8afda78afd79e74a0868f32cfa19256786e803e2ad354aa970eec03a3e7316a8,RuntimeMappedModule; RuntimeModuleInventoryBuilder,io.github.ffenuss.modkit.analysis.ArtifactEntry; io.github.ffenuss.modkit.analysis.BinaryFormat,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeNativeLookupGraphAnnotator.kt,110,5150fe5aaad5c3f93c7678b980d4f88ec539607a6fa0ae05095b2f75bfd594f1,RuntimeNativeLookupGraphAnnotator,io.github.ffenuss.modkit.analysis.EvidenceFact; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeNativeLookupTrace.kt,504,6ddb6e568d5a4f1e7a253216b3248a497a23de319d11c6bd1d5ccdde808fb6af,RuntimeNativeLookupKind; RuntimeNativeTraceSource; RuntimeNativeAcquisitionMode; RuntimeNativeLookupEvent; RuntimeNativeTraceCapture; RuntimeNativeTraceParseResult; RuntimeNativeTraceValidationResult; RuntimeNativeTraceParser; RuntimeNativeLookupValidator; RuntimeNativeTraceCapability; RuntimeNativeTraceCapabilityRegistry,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeProbeNativePayload.kt,229,e2edbb5f2e70d099518d78f64032633ab434efda4e644228d6b62ec64cc8770b,RuntimeProbeNativePayload; RuntimeProbeNativePayloadValidation; RuntimeProbeNativePayloadValidator; RuntimeProbeNativePayloadSource,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeProbePayload.kt,208,972b95b0b627d1a4302558d5e74d3134b83b9445fa7de6bd422dc3649b253fd3,RuntimeProbePayload; RuntimeProbePayloadValidation; RuntimeProbePayloadSource; RuntimeProbeDexValidator,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.CancellationSignal,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeStageAttemptLedger.kt,80,0d0483013c981e9d0714c7039c4bc17826a5d8af9e962fb8ced51d7757a63cc4,RuntimeStageAttemptLedger; RuntimeStageAttemptRecorder,,0
app/src/main/java/io/github/ffenuss/modkit/runtime/RuntimeStageModels.kt,35,2d255a6053c3f99bbb700775a6a3641f925c4dfd9683d1bb40fec9dcffe4edb3,RuntimeStageAttemptState; RuntimeStageBlockerCategory; RuntimeStageBlocker; RuntimeStageAttempt,,0
app/src/main/java/io/github/ffenuss/modkit/ui/AutoModSessionStore.kt,161,d6cd9cd96cee8d090eda1f853e16d473e9df13773530a400c9ac46138ca953ef,AutoModSessionSnapshot; AutoModSessionStore,io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor,0
app/src/main/java/io/github/ffenuss/modkit/ui/ModKitApp.kt,524,2417fca57b8924ed59d84c2de1518a768ecbd7a6831f1b613a324fd4f561bacc,Screen,io.github.ffenuss.modkit.analysis.AnalysisManager; io.github.ffenuss.modkit.analysis.AnalysisRunState; io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor; io.github.ffenuss.modkit.analysis.EngineResultCache; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.data.InstalledAppRepository; io.github.ffenuss.modkit.data.InstalledAppTarget; io.github.ffenuss.modkit.dump.InstalledPackageDumper; io.github.ffenuss.modkit.ui.screens.AnalysisScreen; io.github.ffenuss.modkit.ui.screens.AutoModScreen; io.github.ffenuss.modkit.ui.screens.InstalledAppsScreen; io.github.ffenuss.modkit.ui.screens.InstalledTargetKind; io.github.ffenuss.modkit.ui.screens.RecoveryScreen; io.github.ffenuss.modkit.ui.screens.RestoringPartialScreen; io.github.ffenuss.modkit.ui.screens.TargetSelectionScreen,0
app/src/main/java/io/github/ffenuss/modkit/ui/screens/AnalysisScreen.kt,684,e0623484e9786503cd57f1aedd49222f617a790d0cc62a52801ecc3511d2d66d,,io.github.ffenuss.modkit.analysis.DetectionConfidence; io.github.ffenuss.modkit.analysis.DetectionStatus; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.EngineProgress; io.github.ffenuss.modkit.patch.Il2CppPatchTargetBrowser,0
app/src/main/java/io/github/ffenuss/modkit/ui/screens/AutoModScreen.kt,2420,a464172628bb266cf8350e770afda0c7efc48986ebd919bd8afa1dddb30e2a8a,,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.BinaryFormat; io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor; io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.build.BuildArtifactExporter; io.github.ffenuss.modkit.build.VerifiedBuildPipeline; io.github.ffenuss.modkit.build.VerifiedBuildResult; io.github.ffenuss.modkit.domain.EngineProgress; io.github.ffenuss.modkit.patch.AutoModPreparationCoordinator; io.github.ffenuss.modkit.patch.AutoModRuntimeTestMenuBuild; io.github.ffenuss.modkit.patch.AutoModRuntimeTestMenuCoordinator; io.github.ffenuss.modkit.patch.DexAutoModCoordinator; io.github.ffenuss.modkit.patch.DexLocalCategory; io.github.ffenuss.modkit.patch.DexLocalOpportunity; io.github.ffenuss.modkit.patch.DexLocalScan; io.github.ffenuss.modkit.patch.DexScanDiagnosticReport; io.github.ffenuss.modkit.patch.GameplayModificationFinder; io.github.ffenuss.modkit.patch.GameplayModificationOpportunity; io.github.ffenuss.modkit.patch.Il2CppPatchTargetBrowser; io.github.ffenuss.modkit.patch.MutationApplyOutcome; io.github.ffenuss.modkit.patch.PatchLabDiagnosticReportExporter; io.github.ffenuss.modkit.patch.PatchLabDiagnosticReportWriter; io.github.ffenuss.modkit.patch.PatchPreparationPlan; io.github.ffenuss.modkit.patch.PreparationTargetStatus; io.github.ffenuss.modkit.runtime.AndroidRepackedRuntimeInstaller; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallPlanner; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallReadiness; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallReadinessState; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallConfirmationStore; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallStatusKind; io.github.ffenuss.modkit.runtime.RepackedRuntimeInstallStatusStore,0
app/src/main/java/io/github/ffenuss/modkit/ui/screens/InstalledAppsScreen.kt,433,c3dcea0f055ee1c96fe9b32cca9e2f21ebcf9533178f8904965989951eb6eff1,InstalledTargetKind,io.github.ffenuss.modkit.data.InstalledAppTarget,0
